"package_slug","jpg_file","repo_path","raw_url","local_path","bytes","sha256","source_file"
"slow-morning-lifestyle-ai-photo-pack","02-cozy-bed-breakfast-tray.jpg","pinterest-assets/uploaded/slow-morning-lifestyle-ai-photo-pack/02-cozy-bed-breakfast-tray.jpg","https://raw.githubusercontent.com/noma-studio/noma-studio/main/pinterest-assets/uploaded/slow-morning-lifestyle-ai-photo-pack/02-cozy-bed-breakfast-tray.jpg","C:\Users\김승원\Documents\New project 6\github_upload_ready_jpg\pinterest-assets\uploaded\slow-morning-lifestyle-ai-photo-pack\02-cozy-bed-breakfast-tray.jpg","213296","cea970c367c57381d2f6ec93a6161614023031253302494398a23c423fbd1241","02-cozy-bed-breakfast-tray.png"
"slow-morning-lifestyle-ai-photo-pack","10-breakfast-toast-coffee-flat-lay.jpg","pinterest-assets/uploaded/slow-morning-lifestyle-ai-photo-pack/10-breakfast-toast-coffee-flat-lay.jpg","https://raw.githubusercontent.com/noma-studio/noma-studio/main/pinterest-assets/uploaded/slow-morning-lifestyle-ai-photo-pack/10-breakfast-toast-coffee-flat-lay.jpg","C:\Users\김승원\Documents\New project 6\github_upload_ready_jpg\pinterest-assets\uploaded\slow-morning-lifestyle-ai-photo-pack\10-breakfast-toast-coffee-flat-lay.jpg","263051","d4cf88c43cd603821a06c3c7db17edffaf6a5e152da8db387ec5a55bdcc74dfc","10-breakfast-toast-coffee-flat-lay.png"
"slow-morning-lifestyle-ai-photo-pack","30-complete-slow-morning-lifestyle-toolkit.jpg","pinterest-assets/uploaded/slow-morning-lifestyle-ai-photo-pack/30-complete-slow-morning-lifestyle-toolkit.jpg","https://raw.githubusercontent.com/noma-studio/noma-studio/main/pinterest-assets/uploaded/slow-morning-lifestyle-ai-photo-pack/30-complete-slow-morning-lifestyle-toolkit.jpg","C:\Users\김승원\Documents\New project 6\github_upload_ready_jpg\pinterest-assets\uploaded\slow-morning-lifestyle-ai-photo-pack\30-complete-slow-morning-lifestyle-toolkit.jpg","184414","02ef2b201a34bf285ca1cb805c4360ac1629449539ce2d1926b3d25fc565b7b9","30-complete-slow-morning-lifestyle-toolkit.png"
"soft-animated-backgrounds-with-copy-space-ai-pack","20-cozy-bookstore-style-interior-background.jpg","pinterest-assets/uploaded/soft-animated-backgrounds-with-copy-space-ai-pack/20-cozy-bookstore-style-interior-background.jpg","https://raw.githubusercontent.com/noma-studio/noma-studio/main/pinterest-assets/uploaded/soft-animated-backgrounds-with-copy-space-ai-pack/20-cozy-bookstore-style-interior-background.jpg","C:\Users\김승원\Documents\New project 6\github_upload_ready_jpg\pinterest-assets\uploaded\soft-animated-backgrounds-with-copy-space-ai-pack\20-cozy-bookstore-style-interior-background.jpg","158631","c0aa57d90be9540744a0a56ea592a4d167801c0f2238fc6881e6d642e23ea4a6","20-cozy-bookstore-style-interior-background.png"
"soft-animated-backgrounds-with-copy-space-ai-pack","27-cozy-autumn-animated-window-background.jpg","pinterest-assets/uploaded/soft-animated-backgrounds-with-copy-space-ai-pack/27-cozy-autumn-animated-window-background.jpg","https://raw.githubusercontent.com/noma-studio/noma-studio/main/pinterest-assets/uploaded/soft-animated-backgrounds-with-copy-space-ai-pack/27-cozy-autumn-animated-window-background.jpg","C:\Users\김승원\Documents\New project 6\github_upload_ready_jpg\pinterest-assets\uploaded\soft-animated-backgrounds-with-copy-space-ai-pack\27-cozy-autumn-animated-window-background.jpg","193186","8d1a9bff2d373817b892a7b1d9c74aa83b90bd8325e7f7fe7926a4ce1cc6ea98","27-cozy-autumn-animated-window-background.png"
"soft-animated-backgrounds-with-copy-space-ai-pack","30-complete-soft-animated-backgrounds-toolkit-scene.jpg","pinterest-assets/uploaded/soft-animated-backgrounds-with-copy-space-ai-pack/30-complete-soft-animated-backgrounds-toolkit-scene.jpg","https://raw.githubusercontent.com/noma-studio/noma-studio/main/pinterest-assets/uploaded/soft-animated-backgrounds-with-copy-space-ai-pack/30-complete-soft-animated-backgrounds-toolkit-scene.jpg","C:\Users\김승원\Documents\New project 6\github_upload_ready_jpg\pinterest-assets\uploaded\soft-animated-backgrounds-with-copy-space-ai-pack\30-complete-soft-animated-backgrounds-toolkit-scene.jpg","140890","d7b3683821236ba63a02263f50f4080a4621b9103f2e481b26669f35df0bb3e6","30-complete-soft-animated-backgrounds-toolkit-scene.png"
"thai-food-lifestyle-ai-photo-pack","08-thai-street-food-skewers-snacks-scene.jpg","pinterest-assets/uploaded/thai-food-lifestyle-ai-photo-pack/08-thai-street-food-skewers-snacks-scene.jpg","https://raw.githubusercontent.com/noma-studio/noma-studio/main/pinterest-assets/uploaded/thai-food-lifestyle-ai-photo-pack/08-thai-street-food-skewers-snacks-scene.jpg","C:\Users\김승원\Documents\New project 6\github_upload_ready_jpg\pinterest-assets\uploaded\thai-food-lifestyle-ai-photo-pack\08-thai-street-food-skewers-snacks-scene.jpg","289956","e10a6e675937e9a4667b8e4b60d082d459deaaf1164a9dd80f816f8150b90c34","08-thai-street-food-skewers-snacks-scene.png"
"thai-food-lifestyle-ai-photo-pack","27-thai-food-lifestyle-flat-lay-everyday.jpg","pinterest-assets/uploaded/thai-food-lifestyle-ai-photo-pack/27-thai-food-lifestyle-flat-lay-everyday.jpg","https://raw.githubusercontent.com/noma-studio/noma-studio/main/pinterest-assets/uploaded/thai-food-lifestyle-ai-photo-pack/27-thai-food-lifestyle-flat-lay-everyday.jpg","C:\Users\김승원\Documents\New project 6\github_upload_ready_jpg\pinterest-assets\uploaded\thai-food-lifestyle-ai-photo-pack\27-thai-food-lifestyle-flat-lay-everyday.jpg","333328","b0a83dffff7dd8eb216bec7cef1091bce12b4ba56da10681c575cb26fdc6b2ef","27-thai-food-lifestyle-flat-lay-everyday.png"
"thai-food-lifestyle-ai-photo-pack","30-complete-thai-food-lifestyle-toolkit-scene.jpg","pinterest-assets/uploaded/thai-food-lifestyle-ai-photo-pack/30-complete-thai-food-lifestyle-toolkit-scene.jpg","https://raw.githubusercontent.com/noma-studio/noma-studio/main/pinterest-assets/uploaded/thai-food-lifestyle-ai-photo-pack/30-complete-thai-food-lifestyle-toolkit-scene.jpg","C:\Users\김승원\Documents\New project 6\github_upload_ready_jpg\pinterest-assets\uploaded\thai-food-lifestyle-ai-photo-pack\30-complete-thai-food-lifestyle-toolkit-scene.jpg","330669","f92bf04e4b83fe096dd3bf3e332331cb54b686b7de17ab070cf049d06dcf1d70","30-complete-thai-food-lifestyle-toolkit-scene.png"
"weekend-travel-short-getaway-ai-photo-pack","19-cozy-rental-home-reading-resting-scene.jpg","pinterest-assets/uploaded/weekend-travel-short-getaway-ai-photo-pack/19-cozy-rental-home-reading-resting-scene.jpg","https://raw.githubusercontent.com/noma-studio/noma-studio/main/pinterest-assets/uploaded/weekend-travel-short-getaway-ai-photo-pack/19-cozy-rental-home-reading-resting-scene.jpg","C:\Users\김승원\Documents\New project 6\github_upload_ready_jpg\pinterest-assets\uploaded\weekend-travel-short-getaway-ai-photo-pack\19-cozy-rental-home-reading-resting-scene.jpg","205065","4b07e53b3d8b9e9ee01494e5ccf50795fb65145d9b92fcbb821ba61a6382e488","19-cozy-rental-home-reading-resting-scene.png"
"weekend-travel-short-getaway-ai-photo-pack","26-minimal-travel-breakfast-small-balcony-table.jpg","pinterest-assets/uploaded/weekend-travel-short-getaway-ai-photo-pack/26-minimal-travel-breakfast-small-balcony-table.jpg","https://raw.githubusercontent.com/noma-studio/noma-studio/main/pinterest-assets/uploaded/weekend-travel-short-getaway-ai-photo-pack/26-minimal-travel-breakfast-small-balcony-table.jpg","C:\Users\김승원\Documents\New project 6\github_upload_ready_jpg\pinterest-assets\uploaded\weekend-travel-short-getaway-ai-photo-pack\26-minimal-travel-breakfast-small-balcony-table.jpg","200561","dd59c574dba975b33d9885853081d66135ece325e5852c343efba9c0323f8ab1","26-minimal-travel-breakfast-small-balcony-table.png"
"weekend-travel-short-getaway-ai-photo-pack","30-complete-weekend-travel-lifestyle-toolkit-scene.jpg","pinterest-assets/uploaded/weekend-travel-short-getaway-ai-photo-pack/30-complete-weekend-travel-lifestyle-toolkit-scene.jpg","https://raw.githubusercontent.com/noma-studio/noma-studio/main/pinterest-assets/uploaded/weekend-travel-short-getaway-ai-photo-pack/30-complete-weekend-travel-lifestyle-toolkit-scene.jpg","C:\Users\김승원\Documents\New project 6\github_upload_ready_jpg\pinterest-assets\uploaded\weekend-travel-short-getaway-ai-photo-pack\30-complete-weekend-travel-lifestyle-toolkit-scene.jpg","255814","223040c8fa40b7cf2ba99eb1b47b25a1a81208a506c748f6e9b78341cd635ab0","30-complete-weekend-travel-lifestyle-toolkit-scene.png"
"y2k-retro-digital-backgrounds-ai-pack","18-purple-chrome-tunnel-background.jpg","pinterest-assets/uploaded/y2k-retro-digital-backgrounds-ai-pack/18-purple-chrome-tunnel-background.jpg","https://raw.githubusercontent.com/noma-studio/noma-studio/main/pinterest-assets/uploaded/y2k-retro-digital-backgrounds-ai-pack/18-purple-chrome-tunnel-background.jpg","C:\Users\김승원\Documents\New project 6\github_upload_ready_jpg\pinterest-assets\uploaded\y2k-retro-digital-backgrounds-ai-pack\18-purple-chrome-tunnel-background.jpg","159363","bd58c8a2df5f22b3808cd9f66fbc99d43faa7d60235a612605d21488be3bcc7c","18-purple-chrome-tunnel-background.png"
"y2k-retro-digital-backgrounds-ai-pack","27-digital-butterfly-wing-gradient-background.jpg","pinterest-assets/uploaded/y2k-retro-digital-backgrounds-ai-pack/27-digital-butterfly-wing-gradient-background.jpg","https://raw.githubusercontent.com/noma-studio/noma-studio/main/pinterest-assets/uploaded/y2k-retro-digital-backgrounds-ai-pack/27-digital-butterfly-wing-gradient-background.jpg","C:\Users\김승원\Documents\New project 6\github_upload_ready_jpg\pinterest-assets\uploaded\y2k-retro-digital-backgrounds-ai-pack\27-digital-butterfly-wing-gradient-background.jpg","204891","1d7c559d33a5aecacd369c80d8ae4001873b53cee14ef9568b8f9102afbd821c","27-digital-butterfly-wing-gradient-background.png"
"y2k-retro-digital-backgrounds-ai-pack","30-complete-y2k-retro-digital-backgrounds-toolkit.jpg","pinterest-assets/uploaded/y2k-retro-digital-backgrounds-ai-pack/30-complete-y2k-retro-digital-backgrounds-toolkit.jpg","https://raw.githubusercontent.com/noma-studio/noma-studio/main/pinterest-assets/uploaded/y2k-retro-digital-backgrounds-ai-pack/30-complete-y2k-retro-digital-backgrounds-toolkit.jpg","C:\Users\김승원\Documents\New project 6\github_upload_ready_jpg\pinterest-assets\uploaded\y2k-retro-digital-backgrounds-ai-pack\30-complete-y2k-retro-digital-backgrounds-toolkit.jpg","167733","b46b070ec57c000b1195fa8ac1a541b04b5193381e6a9925d73dab0b65645cf0","30-complete-y2k-retro-digital-backgrounds-toolkit.png"
